CustomerID,CustomerName,Age,Gender,AnnualIncome,CreditScore,AccountType,AccountBalance,HasCreditCard,HasMortgage,HasPersonalLoan,DigitalEngagementLevel,OnlineTransactionsPct,HasComplained,ChurnStatus
CUST-07987,Sandra Jones,46,Female,52152,690,Premium Checking,24458.74,1,0,0,High,72.9,0,0
CUST-07988,Charles Miller,21,Male,62038,704,Standard Checking,875.31,0,0,0,Medium,54.1,0,0
CUST-07989,Susan Johnson,60,Female,45135,672,Standard Checking,5763.66,1,0,1,High,88.2,0,0
CUST-07990,John Taylor,51,Male,67362,598,Standard Checking,10459.08,1,0,0,High,74.2,0,0
CUST-07991,Jessica Davis,50,Female,33917,769,Premium Checking,32794.94,1,0,0,High,87.5,0,0
CUST-07992,Sarah Anderson,32,Male,40039,670,Standard Checking,8090.85,0,0,1,Medium,48.3,0,0
CUST-07993,Michael Rodriguez,57,Female,67708,539,Premium Checking,48861.03,1,0,0,Low,26.2,0,0
CUST-07994,Jennifer Moore,22,Female,41549,646,Savings,3388.95,1,0,1,Medium,42.1,0,0
CUST-07995,Sarah Wilson,67,Female,25731,791,Savings,5035.94,1,0,1,Medium,61.9,0,0
CUST-07996,Susan Wilson,83,Male,149623,764,Standard Checking,6850.48,1,0,0,High,82.3,0,0
CUST-07997,Matthew Brown,71,Female,78363,699,Money Market,97390,1,0,0,High,92.2,0,0
CUST-07998,Patricia Anderson,63,Male,53184,739,Standard Checking,12713.7,1,0,0,Low,24,0,0
CUST-07999,Joseph Moore,28,Male,76585,779,Savings,6954.64,1,0,1,High,82,0,0
CUST-08000,Susan Smith,66,Male,60395,687,Standard Checking,11545.73,1,0,0,Medium,34.7,0,0
CUST-08001,Elizabeth Martin,40,Female,22157,754,Savings,1811.15,0,0,0,Low,26.9,0,0
CUST-08002,Elizabeth Martinez,72,Male,52923,624,Premium Checking,36219.42,0,0,0,Medium,41.4,0,0
CUST-08003,Anthony Johnson,22,Non-Binary,34142,605,Standard Checking,4358.33,0,0,0,Medium,42.9,0,0
CUST-08004,Mark Davis,81,Male,51867,681,Savings,4806.97,0,0,1,High,99.3,0,0
CUST-08005,James Smith,52,Female,60005,731,Standard Checking,9412.65,1,0,0,High,70.5,0,0
CUST-08006,Patricia Miller,71,Male,78909,768,Savings,3328.85,0,0,0,Medium,38.3,0,0
CUST-08007,William Thomas,20,Male,29944,673,Premium Checking,26773.68,0,0,0,Medium,47,0,0
CUST-08008,Robert Johnson,23,Male,30498,622,Savings,9706.45,1,0,0,Medium,65.6,0,0
CUST-08009,Margaret Hernandez,73,Female,38673,831,Standard Checking,14959.75,0,0,0,High,84.1,0,0
CUST-08010,Sarah Jackson,19,Male,101935,666,Standard Checking,14881.25,0,0,0,None,0,0,0
CUST-08011,Richard Hernandez,55,Female,40874,609,Savings,13834.44,0,0,1,Low,12.7,0,0
CUST-08012,Karen Jackson,73,Male,64052,720,Premium Checking,16145.84,1,0,0,Low,27.4,0,0
CUST-08013,Thomas Jones,22,Female,47670,850,Savings,11476.02,0,0,1,Medium,41.7,0,0
CUST-08014,Richard Martin,63,Male,40230,686,Money Market,64924.35,1,1,0,Medium,35.5,0,0
CUST-08015,James Martinez,28,Male,52429,685,Premium Checking,68416.46,0,0,0,Low,27.2,0,0
CUST-08016,Linda Davis,82,Female,72833,732,Standard Checking,773.22,1,0,1,High,92.3,0,0
CUST-08017,Charles Garcia,27,Male,68659,745,Savings,12562.27,1,0,0,None,0,0,0
CUST-08018,Barbara Miller,58,Male,26785,597,Money Market,44694.26,1,0,0,Medium,60.1,0,0
CUST-08019,Jessica Rodriguez,61,Male,57960,784,Standard Checking,1248.88,1,0,0,High,86.2,0,0
CUST-08020,Christopher Martinez,50,Female,110776,671,Savings,14378.71,1,0,0,Medium,34.1,0,0
CUST-08021,Elizabeth Martinez,73,Male,57094,684,Savings,13093.87,1,0,0,High,87.6,0,0
CUST-08022,Karen Thomas,29,Male,86287,600,Standard Checking,10351.53,1,0,0,High,81.8,1,0
CUST-08023,James Taylor,19,Female,117035,657,Premium Checking,60676.05,0,0,0,Medium,67.5,0,0
CUST-08024,Sandra Wilson,18,Male,53209,779,Savings,7669.83,0,0,1,Medium,38.5,0,0
CUST-08025,Charles Taylor,82,Female,47525,760,Savings,458.06,1,0,0,High,82.2,0,0
CUST-08026,Susan Davis,50,Female,60773,712,Standard Checking,10094.29,1,0,0,High,71.6,0,0
CUST-08027,Christopher Rodriguez,53,Female,93305,507,Standard Checking,14333,1,0,0,High,98.5,0,0
CUST-08028,Linda Gonzalez,38,Male,45271,629,Standard Checking,3318.54,1,0,0,High,74.3,0,0
CUST-08029,Thomas Jackson,53,Female,27629,710,Standard Checking,6142.49,0,0,0,Low,25.8,0,0
CUST-08030,Margaret Miller,43,Male,58681,649,Standard Checking,12935.02,1,0,0,High,92.4,0,0
CUST-08031,Thomas Smith,64,Male,77974,725,Premium Checking,36600.73,0,0,1,Medium,59.7,0,0
CUST-08032,Robert Garcia,18,Female,59862,735,Standard Checking,4833.81,1,1,0,High,99.2,0,0
CUST-08033,Betty Johnson,55,Male,61049,778,Standard Checking,14125.37,1,0,1,Medium,68.7,0,0
CUST-08034,Anthony Thomas,31,Male,48084,553,Standard Checking,11546.51,1,0,0,High,99.9,0,0
CUST-08035,Nancy Jones,63,Female,43588,654,Savings,1259.77,1,1,0,High,95.2,1,0
CUST-08036,Robert Lopez,59,Male,92539,626,Savings,6993.66,1,1,1,Medium,30.7,0,0
CUST-08037,John Thomas,24,Male,20092,640,Standard Checking,7712.42,0,0,0,Medium,42.8,0,0
CUST-08038,Jennifer Anderson,72,Male,51319,674,Standard Checking,11119.32,1,0,1,High,86.2,0,0
CUST-08039,Joseph Thomas,73,Male,29996,697,Savings,3254.97,0,1,0,None,0,0,1
CUST-08040,Karen Gonzalez,80,Male,48224,725,Savings,3571.75,1,0,1,High,77.8,0,0
CUST-08041,Barbara Martinez,41,Male,55936,625,Savings,12797.59,1,1,1,High,71.5,0,0
CUST-08042,Susan Johnson,21,Male,63129,657,Savings,3405.16,1,0,0,None,0,0,1
CUST-08043,Mark Williams,59,Female,52622,688,Standard Checking,6741.05,1,0,0,Medium,45.3,0,0
CUST-08044,William Hernandez,45,Male,98251,684,Money Market,133660.46,0,0,0,High,88.8,0,0
CUST-08045,David Martinez,57,Female,51678,640,Savings,7897.08,0,0,0,High,86.5,0,0
CUST-08046,Betty Wilson,68,Female,28833,636,Standard Checking,13734.58,0,0,1,Low,8.2,0,0
CUST-08047,William Martin,46,Male,82239,666,Savings,7691.71,1,0,1,Medium,69.4,0,0
CUST-08048,Anthony Martinez,59,Male,58005,576,Standard Checking,3152.49,1,0,0,High,88.8,0,1
CUST-08049,Nancy Rodriguez,22,Female,30337,589,Premium Checking,20301.72,1,0,0,High,79.2,0,0
CUST-08050,Mark Jones,58,Male,70646,667,Standard Checking,11693.25,1,0,0,Medium,62.4,0,0
CUST-08051,Linda Hernandez,78,Female,37080,685,Standard Checking,3073.41,1,0,0,Medium,52.9,0,0
CUST-08052,James Martinez,72,Male,78248,762,Savings,11578.81,1,0,0,Low,6.4,1,0
CUST-08053,James Miller,45,Male,26087,567,Savings,4867.82,1,0,0,Medium,54.1,0,1
CUST-08054,Margaret Wilson,58,Male,46049,710,Standard Checking,8501.19,1,0,0,Low,14.4,0,0
CUST-08055,Robert Taylor,26,Male,60784,778,Savings,14564.82,1,0,0,High,78.4,0,0
CUST-08056,Nancy Garcia,46,Male,28757,699,Standard Checking,712.09,0,0,0,High,72.4,0,0
CUST-08057,Jessica Hernandez,55,Male,63678,632,Savings,2601.76,0,0,0,Medium,57.5,0,0
CUST-08058,Elizabeth Anderson,79,Male,82158,656,Money Market,90911.62,1,0,1,Medium,34.3,0,0
CUST-08059,Michael Johnson,71,Female,44276,807,Standard Checking,798.79,1,0,0,None,0,0,0
CUST-08060,Barbara Jackson,69,Male,59664,758,Standard Checking,1694.16,1,1,0,Medium,33.6,0,0
CUST-08061,Barbara Thomas,51,Female,32936,634,Premium Checking,50464.03,1,1,0,Medium,68.9,0,0
CUST-08062,Jennifer Williams,54,Male,204981,626,Savings,12629.9,1,0,0,Medium,67.6,0,0
CUST-08063,Mary Martin,66,Male,49173,708,Savings,8208.76,1,0,0,Medium,42.1,0,0
CUST-08064,Robert Hernandez,59,Male,57850,711,Savings,2842.08,1,0,0,Low,20.3,0,0
CUST-08065,Betty Williams,31,Female,42873,778,Savings,2014.26,1,0,0,Medium,46.9,0,0
CUST-08066,John Jones,50,Female,35231,665,Premium Checking,22860.12,1,0,0,Low,26.9,0,0
CUST-08067,Nancy Hernandez,34,Male,79396,575,Standard Checking,13546.06,1,0,0,Medium,31.3,0,0
CUST-08068,John Gonzalez,49,Male,14714,660,Premium Checking,39835.57,1,0,0,High,97.8,0,0
CUST-08069,Christopher Davis,85,Non-Binary,19693,646,Savings,3331.72,1,0,0,High,97.4,0,0
CUST-08070,Karen Martinez,56,Female,57533,490,Premium Checking,30134.49,1,0,0,Medium,41.1,0,0
CUST-08071,Mary Brown,27,Male,40788,660,Savings,6489.81,0,0,0,Medium,43.3,0,0
CUST-08072,Sarah Jackson,41,Female,74809,747,Standard Checking,1907.3,1,1,0,Medium,42.6,0,0
CUST-08073,Patricia Martin,75,Male,37835,732,Standard Checking,3838.48,0,0,0,None,0,0,1
CUST-08074,Betty Rodriguez,81,Male,21252,657,Standard Checking,10913.08,1,0,0,Medium,66.7,0,0
CUST-08075,Jessica Garcia,36,Female,47421,650,Savings,11746.64,1,0,0,High,88.8,0,0
CUST-08076,Matthew Brown,25,Female,42873,643,Savings,2777.45,0,0,1,Medium,40.8,0,0
CUST-08077,William Gonzalez,57,Male,28531,642,Savings,4932.97,1,0,0,None,0,0,1
CUST-08078,William Garcia,30,Female,72630,736,Money Market,87512.73,0,0,0,Low,5.4,0,0
CUST-08079,Christopher Jackson,44,Female,58599,774,Money Market,99802,1,1,0,Low,6.6,0,0
CUST-08080,Susan Anderson,19,Male,29943,732,Standard Checking,12954.12,0,0,0,Low,23.3,0,0
CUST-08081,John Jones,33,Male,22777,629,Standard Checking,4573.21,1,0,0,Medium,46.6,0,0
CUST-08082,Christopher Moore,31,Male,58546,622,Standard Checking,3755.98,1,0,0,Medium,31.3,0,0
CUST-08083,Susan Thomas,34,Male,30388,782,Premium Checking,48087.85,1,0,0,Low,29.2,0,0
CUST-08084,Susan Rodriguez,77,Female,30342,685,Savings,10120.78,0,0,0,High,83,0,0
CUST-08085,Joseph Miller,34,Male,46419,628,Standard Checking,7711.46,1,1,0,Medium,67.4,0,0
CUST-08086,Susan Garcia,62,Male,50198,686,Premium Checking,70206.17,0,0,0,Low,15.1,0,0
CUST-08087,Christopher Anderson,55,Female,63036,586,Savings,2222.42,0,0,0,Medium,61.4,0,1
CUST-08088,Karen Davis,81,Non-Binary,83156,597,Standard Checking,3396.27,0,0,0,Medium,69.6,0,1
CUST-08089,Mary Davis,23,Female,38875,637,Savings,3317.2,1,0,0,Medium,46.8,0,0
CUST-08090,James Taylor,77,Female,65762,742,Savings,13310.91,1,0,0,High,89.9,0,0
CUST-08091,Charles Jones,66,Female,44931,659,Standard Checking,14130.58,1,0,0,Medium,63.2,0,0
CUST-08092,Sandra Martin,38,Female,88299,728,Savings,6282.58,1,0,0,High,72.5,0,0
CUST-08093,Jessica Miller,40,Male,32076,692,Premium Checking,13397.58,0,0,0,Low,27.3,0,0
CUST-08094,Michael Moore,74,Male,63711,583,Savings,4141.76,1,0,0,High,97.8,0,1
CUST-08095,Sarah Johnson,81,Female,32417,790,Standard Checking,400.26,1,0,0,Medium,46.3,0,0
CUST-08096,Joseph Wilson,46,Male,31146,595,Savings,3265.47,1,0,1,High,79.4,0,1
CUST-08097,Sarah Rodriguez,44,Male,39017,639,Standard Checking,281.84,1,0,0,Medium,54.2,0,0
CUST-08098,Susan Jones,23,Female,17135,646,Premium Checking,48433.1,1,1,0,Medium,66.4,0,0
CUST-08099,David Davis,38,Male,80278,735,Standard Checking,9373.42,1,0,0,Medium,58.9,0,0
CUST-08100,Robert Hernandez,58,Male,31682,636,Standard Checking,10128.1,1,0,0,Medium,58.6,0,0
CUST-08101,Robert Taylor,22,Male,38933,618,Premium Checking,43541.41,1,0,0,None,0,0,0
CUST-08102,Nancy Brown,32,Male,30223,739,Savings,6942.03,1,0,1,High,98.6,0,0
CUST-08103,Joseph Jackson,38,Female,78821,660,Savings,6503.89,1,0,0,High,73.9,1,0
CUST-08104,Nancy Johnson,75,Female,56024,724,Money Market,34550.25,1,1,0,High,81.2,0,0
CUST-08105,Lisa Taylor,21,Female,64564,848,Standard Checking,11702.21,0,0,0,High,71.4,0,0
CUST-08106,Barbara Taylor,24,Female,53364,649,Savings,6260.71,1,0,0,High,77.7,0,0
CUST-08107,Elizabeth Moore,52,Female,53325,710,Standard Checking,10929.24,1,1,0,High,78.5,0,0
CUST-08108,Charles Moore,53,Female,57878,594,Standard Checking,1347.24,1,0,0,Medium,58.4,0,1
CUST-08109,Richard Wilson,32,Male,78795,639,Standard Checking,3841.4,0,0,0,High,88.3,0,0
CUST-08110,Lisa Thomas,19,Female,27620,701,Standard Checking,2594.63,1,0,0,High,73.2,0,0
CUST-08111,Sarah Moore,74,Female,36850,780,Premium Checking,23027.88,1,0,1,Medium,43.9,0,0
CUST-08112,Jessica Taylor,22,Female,28978,571,Standard Checking,13251.87,1,0,0,High,84.3,0,0
CUST-08113,Michael Lopez,49,Female,66168,706,Standard Checking,9299.32,1,0,0,High,78.5,0,0
CUST-08114,Mary Martinez,58,Male,61122,600,Savings,9992.32,1,0,0,High,97.9,0,0
CUST-08115,Robert Williams,59,Male,70196,659,Standard Checking,8885.26,1,0,1,High,87.7,0,0
CUST-08116,Charles Gonzalez,82,Female,13696,640,Money Market,83824.65,1,0,1,Medium,54.1,0,0
CUST-08117,Barbara Williams,57,Male,39483,626,Standard Checking,3217.39,0,0,0,High,99.3,0,0
CUST-08118,Jennifer Wilson,55,Male,14910,692,Money Market,62840.45,0,0,0,High,92.1,0,0
CUST-08119,Patricia Gonzalez,59,Male,130042,609,Premium Checking,12678.77,0,0,0,None,0,0,1
CUST-08120,Charles Moore,54,Male,52235,452,Money Market,30796.68,1,0,0,Medium,34.1,0,0
CUST-08121,Mark Williams,73,Male,32574,649,Premium Checking,14052.23,1,0,0,Medium,62.3,0,0
CUST-08122,Karen Garcia,72,Female,46113,623,Savings,10834.09,1,0,0,High,72.5,0,0
CUST-08123,Jessica Martin,71,Non-Binary,48578,648,Standard Checking,282.72,1,0,0,Medium,56.4,0,0
CUST-08124,Lisa Williams,39,Male,131730,623,Savings,8715.39,1,0,0,Medium,47.6,0,0
CUST-08125,Barbara Jackson,44,Male,44525,714,Standard Checking,4452.12,1,0,0,Medium,31.1,0,0
CUST-08126,Charles Brown,64,Female,53787,719,Premium Checking,17200.02,0,0,0,None,0,0,0
CUST-08127,James Johnson,55,Male,36441,588,Standard Checking,4295.58,0,0,1,High,97.9,0,1
CUST-08128,Richard Gonzalez,56,Female,140751,762,Money Market,59023.98,1,0,0,High,73.7,0,0
CUST-08129,Sandra Johnson,32,Male,107601,725,Savings,12761.16,1,0,1,None,0,1,0
CUST-08130,Sandra Jackson,83,Non-Binary,18433,646,Standard Checking,3798.89,0,0,0,None,0,0,1
CUST-08131,Nancy Thomas,78,Male,75119,670,Standard Checking,7939.71,1,0,0,Medium,55.7,0,0
CUST-08132,Barbara Smith,77,Female,61329,745,Savings,11062.92,1,0,0,Low,20.6,0,0
CUST-08133,William Taylor,25,Female,33258,647,Standard Checking,13911.11,0,0,0,Medium,30.3,0,0
CUST-08134,Elizabeth Moore,61,Female,29832,731,Standard Checking,545.19,0,0,0,None,0,1,1
CUST-08135,Charles Miller,60,Female,17765,700,Standard Checking,11655.7,0,0,0,Medium,43.5,0,0
CUST-08136,Matthew Jackson,23,Female,67599,737,Standard Checking,3715.25,0,0,0,Medium,37,0,0
CUST-08137,Lisa Anderson,44,Female,24842,720,Premium Checking,23067.36,1,0,1,Low,25.3,0,0
CUST-08138,William Martinez,62,Female,57235,637,Standard Checking,2256.71,1,0,0,High,81,0,0
CUST-08139,Daniel Martin,40,Female,28446,689,Savings,10056.45,1,1,0,High,87.5,0,0
CUST-08140,Karen Brown,30,Male,26966,737,Standard Checking,11098.84,0,0,0,Medium,49.8,0,0
CUST-08141,Jennifer Brown,85,Male,50268,731,Standard Checking,7824.95,1,0,0,High,79.7,0,0
CUST-08142,Robert Rodriguez,81,Male,91611,725,Premium Checking,13730.3,1,1,0,High,97,0,0
CUST-08143,Barbara Davis,42,Male,33397,663,Standard Checking,2402.82,1,0,0,Medium,49.9,0,0
CUST-08144,Christopher Jones,69,Female,47591,781,Standard Checking,1618.81,1,0,0,High,73.1,0,0
CUST-08145,Mark Hernandez,65,Male,51608,703,Standard Checking,11346.91,1,0,0,Medium,55.7,0,0
CUST-08146,Daniel Hernandez,78,Female,47127,795,Standard Checking,948.12,1,0,0,Medium,37.1,0,0
CUST-08147,Richard Wilson,34,Female,57234,597,Standard Checking,8760.1,0,0,0,None,0,0,1
CUST-08148,Margaret Davis,57,Female,49421,658,Savings,482.36,1,1,0,Low,21.3,0,0
CUST-08149,Matthew Moore,43,Female,20523,667,Premium Checking,20653.1,1,0,1,Low,18.4,0,0
CUST-08150,Charles Lopez,73,Male,94120,738,Standard Checking,2118.22,1,0,0,High,70.9,0,0
CUST-08151,Barbara Moore,57,Female,59721,625,Standard Checking,9777.58,1,0,0,Low,11.6,0,0
CUST-08152,Elizabeth Miller,85,Male,44063,624,Standard Checking,3713.71,0,0,0,Medium,49.1,1,0
CUST-08153,Margaret Moore,25,Female,29740,746,Premium Checking,54674.54,1,1,1,Medium,34.1,0,0
CUST-08154,Barbara Wilson,62,Male,40840,669,Standard Checking,11415.02,1,1,1,Medium,50.7,0,0
CUST-08155,Joseph Thomas,34,Male,75888,719,Standard Checking,9074.72,0,0,0,Low,10.3,0,0
CUST-08156,Mary Moore,58,Female,25198,621,Standard Checking,10862.02,1,0,0,Medium,38.6,0,0
CUST-08157,Barbara Thomas,26,Female,32220,728,Savings,10461.68,1,0,0,Medium,58.6,0,0
CUST-08158,Richard Martin,41,Male,46971,739,Standard Checking,13357.54,1,0,0,Medium,39.1,0,0
CUST-08159,Thomas Moore,28,Female,21946,768,Standard Checking,11718.73,1,0,1,Low,19.3,0,0
CUST-08160,John Martinez,52,Male,30171,609,Premium Checking,28652.64,1,0,0,None,0,1,0
CUST-08161,James Garcia,46,Male,42705,596,Savings,1063.55,0,0,0,Medium,70,0,1
CUST-08162,John Jackson,25,Female,14390,673,Premium Checking,54988.89,1,0,0,Medium,66.5,0,0
CUST-08163,Patricia Martin,34,Female,43465,764,Standard Checking,8165.95,1,0,1,High,98.6,0,0
CUST-08164,Daniel Williams,29,Female,25402,617,Standard Checking,5009.82,1,0,1,High,76.7,0,0
CUST-08165,Linda Davis,67,Female,88566,604,Savings,7689.36,1,0,0,Low,20.5,0,0
CUST-08166,Anthony Miller,41,Female,37151,645,Savings,10946.72,0,0,0,Medium,41,0,0
CUST-08167,Mary Garcia,54,Male,70911,692,Savings,4911.36,1,0,0,Medium,68.2,0,0
CUST-08168,Margaret Thomas,28,Male,59452,688,Premium Checking,63068.58,1,0,0,Medium,51.7,0,0
CUST-08169,Elizabeth Brown,76,Male,33041,617,Premium Checking,57211.23,1,0,0,Medium,47.2,0,0
CUST-08170,Richard Martinez,72,Female,58451,628,Standard Checking,4995.74,0,0,1,High,70.3,0,0
CUST-08171,Christopher Wilson,44,Male,114704,673,Premium Checking,34610.43,1,0,1,Low,25.7,0,0
CUST-08172,William Hernandez,84,Male,50252,627,Savings,7712.14,0,1,0,None,0,0,1
CUST-08173,Daniel Moore,77,Female,41047,606,Premium Checking,23700.55,1,0,1,High,72.9,0,0
CUST-08174,David Taylor,19,Male,59296,717,Standard Checking,2907.67,1,0,1,Medium,60.3,0,0
CUST-08175,Mary Williams,85,Female,62448,639,Money Market,56147.78,1,0,0,High,70,0,0
CUST-08176,David Moore,35,Male,40749,645,Standard Checking,12180.5,0,1,0,Medium,44.4,0,0
CUST-08177,Anthony Williams,37,Female,11473,655,Savings,10037.8,0,0,0,Medium,50.6,0,0
CUST-08178,Betty Anderson,80,Male,31398,700,Standard Checking,8370.36,0,0,0,High,93.6,0,0
CUST-08179,David Hernandez,19,Male,25534,683,Standard Checking,12753.04,0,0,0,High,99.1,0,0
CUST-08180,Margaret Martin,59,Female,48448,640,Savings,11610.97,1,0,0,High,75.5,0,0
CUST-08181,Margaret Hernandez,45,Female,88269,669,Money Market,22047.5,1,0,0,Medium,67.6,0,0
CUST-08182,Charles Smith,46,Male,62552,665,Standard Checking,6750.8,0,0,0,High,76.6,1,0
CUST-08183,Anthony Jones,45,Male,38218,781,Premium Checking,41310.15,1,0,0,Low,10.8,0,0
CUST-08184,Elizabeth Martinez,77,Male,55884,678,Savings,9613.62,0,0,0,High,90.8,0,0
CUST-08185,Susan Johnson,22,Male,48537,622,Standard Checking,5101.38,0,0,0,High,81.8,1,0
CUST-08186,Patricia Johnson,32,Female,63593,568,Standard Checking,6610.9,1,0,0,High,75.8,0,1
CUST-08187,Sarah Gonzalez,49,Female,65387,746,Premium Checking,11766.87,0,1,0,None,0,0,0
CUST-08188,Charles Jones,69,Male,94005,674,Premium Checking,35850.59,0,1,0,Low,28.9,0,0
CUST-08189,Karen Johnson,54,Male,45723,702,Premium Checking,11630.75,1,0,0,Medium,32.8,0,0
CUST-08190,David Moore,32,Female,19951,734,Premium Checking,62125.46,0,0,0,None,0,0,0
CUST-08191,Sandra Garcia,58,Male,25272,627,Savings,11975.08,1,0,0,High,93,0,0
CUST-08192,Daniel Martinez,21,Female,49449,625,Standard Checking,6821.92,1,0,1,Low,6.5,0,0
CUST-08193,Nancy Taylor,70,Female,42854,684,Standard Checking,674.59,1,0,0,Medium,60.8,0,0
CUST-08194,Nancy Hernandez,44,Male,70337,841,Standard Checking,12895.38,1,0,0,High,86.4,0,0
CUST-08195,Charles Taylor,38,Male,82349,629,Savings,11018.51,1,0,0,Low,28.6,0,0
CUST-08196,Lisa Brown,77,Male,49915,643,Standard Checking,2622.66,1,0,0,Low,9.3,0,0
CUST-08197,Betty Wilson,81,Female,26241,738,Standard Checking,5154.91,1,0,1,High,86.3,1,0
CUST-08198,Anthony Martin,64,Female,64924,721,Savings,1016.51,0,0,0,Medium,41.1,0,0
CUST-08199,Patricia Wilson,71,Female,56363,645,Standard Checking,7238.5,1,0,0,High,94,0,0
CUST-08200,Betty Brown,48,Non-Binary,67330,568,Premium Checking,55957.41,0,0,0,High,94.6,0,0
CUST-08201,Jennifer Rodriguez,34,Female,34117,661,Premium Checking,36113.02,0,0,0,High,97.2,0,0
CUST-08202,Christopher Lopez,67,Female,217594,807,Standard Checking,2820.81,1,0,0,High,86.5,0,0
CUST-08203,Mark Davis,24,Male,20482,648,Standard Checking,3710.75,1,0,0,Low,23.4,0,0
CUST-08204,Lisa Brown,45,Male,51366,736,Money Market,110734.42,0,0,1,Medium,42.3,0,0
CUST-08205,Anthony Jones,27,Male,70074,602,Money Market,75144.18,0,0,1,None,0,0,0
CUST-08206,Jennifer Jones,44,Female,74114,738,Savings,8721.12,1,0,0,Medium,55.9,0,0
CUST-08207,Charles Davis,30,Male,49255,742,Premium Checking,9656.13,1,0,0,Medium,34.6,0,0
CUST-08208,William Anderson,83,Female,66873,682,Premium Checking,16516,1,1,0,High,76.8,0,0
CUST-08209,Patricia Rodriguez,77,Female,77074,766,Savings,10429.21,1,0,0,High,96.7,0,0
CUST-08210,Michael Davis,60,Male,51738,672,Savings,14822.24,0,0,0,Medium,62.7,0,0
CUST-08211,Joseph Jackson,80,Female,54956,818,Savings,13027.28,1,1,1,Medium,68,0,0
CUST-08212,Joseph Jones,82,Male,67549,671,Standard Checking,2066.64,0,0,0,Medium,59.1,0,0
CUST-08213,Charles Miller,84,Male,49548,656,Savings,10610.36,1,0,0,Low,13.3,0,0
CUST-08214,Jennifer Jackson,71,Female,95505,703,Premium Checking,6626.12,0,1,0,Medium,47.5,0,0
CUST-08215,Matthew Taylor,53,Female,80720,595,Money Market,24600.08,1,0,0,High,90.8,0,0
CUST-08216,Elizabeth Jackson,32,Male,42059,696,Savings,9729.69,0,0,0,High,87.3,0,0
CUST-08217,David Anderson,35,Male,34228,622,Standard Checking,11309.08,1,0,1,High,97.7,0,0
CUST-08218,Elizabeth Hernandez,21,Male,72159,747,Standard Checking,7651.08,1,0,0,Medium,47.6,0,0
CUST-08219,Daniel Williams,28,Male,51174,742,Premium Checking,49420.96,1,0,0,Medium,33.2,0,0
CUST-08220,Sandra Williams,23,Female,36444,626,Premium Checking,26815.64,0,0,0,Low,18.5,0,0
CUST-08221,Sarah Hernandez,68,Male,38567,648,Savings,5060.95,0,0,0,Medium,43,0,0
CUST-08222,Karen Moore,75,Female,67785,747,Standard Checking,4431.8,1,0,0,Medium,55.4,0,0
CUST-08223,Matthew Anderson,77,Female,38851,816,Money Market,113951.84,1,0,0,Medium,62.4,0,0
CUST-08224,Michael Martinez,35,Male,101004,680,Premium Checking,26815.29,1,0,0,Medium,39.4,0,0
CUST-08225,Christopher Martin,84,Male,29765,738,Savings,9539.9,0,0,1,High,82.1,0,0
CUST-08226,Mark Martinez,34,Female,38157,732,Savings,2804.26,0,0,0,High,70.3,0,0
CUST-08227,Richard Anderson,51,Male,30787,733,Money Market,135707.31,0,0,1,Low,9.4,0,0
CUST-08228,Daniel Moore,47,Female,26649,519,Savings,1722.41,1,0,1,Medium,67.2,0,1
CUST-08229,Daniel Brown,36,Male,32922,616,Savings,6321.96,1,1,0,High,94.6,0,0
CUST-08230,Karen Taylor,26,Male,38013,782,Savings,7175.32,1,0,0,High,94.2,0,0
CUST-08231,Margaret Williams,57,Male,39738,625,Premium Checking,33294.98,1,1,0,Medium,48.5,0,0
CUST-08232,Christopher Johnson,61,Male,16607,665,Premium Checking,53845.41,0,0,0,Medium,60,0,0
CUST-08233,Patricia Smith,76,Female,26991,817,Money Market,112385.11,1,0,0,High,86.1,0,0
CUST-08234,Joseph Smith,42,Non-Binary,53634,645,Standard Checking,8230.71,0,1,0,Low,27.5,0,0
CUST-08235,Jennifer Miller,70,Male,34503,689,Money Market,65085.3,1,0,1,Low,9.2,0,0
CUST-08236,Charles Lopez,65,Male,82508,709,Premium Checking,40690.41,1,0,0,High,73.7,1,0
CUST-08237,James Miller,70,Male,43443,761,Standard Checking,11900.02,1,1,0,High,80.8,0,0
CUST-08238,Charles Gonzalez,66,Male,65919,722,Premium Checking,52399.57,1,0,0,Medium,47.8,0,0
CUST-08239,Betty Lopez,60,Female,40700,643,Savings,14368.66,0,1,0,Medium,50.1,0,0
CUST-08240,Barbara Gonzalez,36,Female,77476,680,Standard Checking,8309.94,0,0,0,High,94.8,0,0
CUST-08241,Margaret Wilson,83,Male,15262,664,Savings,4940.42,1,0,0,None,0,0,1
CUST-08242,Nancy Lopez,51,Female,51705,743,Money Market,56692.93,1,0,0,High,76.1,0,0
CUST-08243,Karen Lopez,71,Female,105367,676,Money Market,62724.38,1,0,0,Medium,35.9,0,0
CUST-08244,Anthony Garcia,18,Male,23657,695,Premium Checking,11435.69,0,0,0,Medium,37,0,0
CUST-08245,Anthony Martinez,72,Female,71406,646,Standard Checking,1876.22,0,0,0,Low,26.6,0,0
CUST-08246,Karen Rodriguez,32,Male,59627,820,Premium Checking,44902.26,0,0,0,High,91.1,0,0
CUST-08247,Mary Miller,32,Female,24010,622,Standard Checking,13334.32,1,0,0,High,89.4,0,0
CUST-08248,William Lopez,40,Female,58340,828,Money Market,66090.27,1,1,0,Medium,59.4,0,0
